Person ID,Date ID,Visit Duration
40442,4,Duration 3h
48691,4,Duration 5h
23661,4,Duration 8h
78950,4,Duration 3h
18426,4,Duration 5h
8463,4,Duration 3h
43806,4,Duration 10h
43827,4,Duration 5h
26769,4,Duration 3h
71549,4,Duration 6h
40429,4,Duration 3h
39401,4,Duration 6h
13167,4,Duration 5h
59464,4,Duration 3h
59081,4,Duration 2h
10819,4,Duration 10h-18h
24698,4,Duration 3h
40412,4,Duration 5h
32828,4,Duration 9h
71523,4,Duration 3h
3852,4,Duration 5h
55744,4,Duration 10h
43788,4,Duration 3h
32834,4,Duration 3h
40432,4,Duration 3h
24830,4,Duration 3h
83726,4,Duration 3h
71459,4,Duration 3h
43801,4,Duration 10h-18h
40425,4,Duration 8h
69644,4,Duration 3h
39162,4,Duration 3h
24824,4,Duration 3h
59466,4,Duration 3h
26787,4,Duration 9h
15464,4,Duration 3h
15832,4,Duration 10h-18h
71557,4,Duration 4h
15446,4,Duration 8h
56508,4,Duration 4h
8480,4,Duration 5h
82611,4,Duration 2h
34705,4,Duration 5h
24701,4,Duration 10h-18h
63719,4,Duration 3h
25637,4,Duration 10h-18h
28568,4,Duration 2h
40411,4,Duration 2h
44251,4,Duration 3h
59080,4,Duration 10h-18h
75314,4,Duration 7h
41297,4,Duration 9h
73404,4,Duration 3h
43880,4,Duration 7h
82705,4,Duration 10h-18h
24839,4,Duration 5h
19961,4,Duration 4h
39154,4,Duration 3h
3542,4,Duration 3h
57451,4,Duration 3h
27617,4,Duration 3h
71543,4,Duration 3h
54532,4,Duration 5h
15431,4,Duration 7h
63718,4,Duration 4h
26781,4,Duration 10h
24,4,Duration 5h
60528,4,Duration 3h
24411,4,Duration 3h
37162,4,Duration 3h
57493,4,Duration 10h-18h
15830,4,Duration 7h
8484,4,Duration 2h
16896,4,Duration 10h-18h
39174,4,Duration 10h-18h
38547,4,Duration 10h
72253,4,Duration 4h
43891,4,Duration 2h
34707,4,Duration 3h
44252,4,Duration 4h
39201,4,Duration 10h
72257,4,Duration 4h
26772,4,Duration 3h
51597,4,Duration 10h
71488,4,Duration 2h
82199,4,Duration 8h
58197,4,Duration 10h-18h
24302,4,Duration 2h
15857,4,Duration 10h-18h
45459,4,Duration 9h
45467,4,Duration 2h
45457,4,Duration 3h
40407,4,Duration 4h
56518,4,Duration 10h-18h
59453,4,Duration 5h
26752,4,Duration 3h
45458,4,Duration 3h
26760,4,Duration 6h
69177,4,Duration 4h
40765,4,Duration 6h
65047,4,Duration 3h
17757,4,Duration 4h
68836,4,Duration 4h
57484,4,Duration 5h
40468,4,Duration 5h
40387,4,Duration 8h
83730,4,Duration 3h
43772,4,Duration 5h
65745,4,Duration 3h
71526,4,Duration 3h
75318,4,Duration 10h
43839,4,Duration 6h
57469,4,Duration 7h
45494,4,Duration 7h
26776,4,Duration 2h
59074,4,Duration 10h
59083,4,Duration 2h
59091,4,Duration 3h
30692,4,Duration 10h-18h
26378,4,Duration 10h-18h
45474,4,Duration 6h
82364,4,Duration 9h
7646,4,Duration 5h
55749,4,Duration 3h
63720,4,Duration 2h
26743,4,Duration 3h
40462,4,Duration 8h
72236,4,Duration 3h
75333,4,Duration 5h
24835,4,Duration 6h
82187,4,Duration 2h
26389,4,Duration 5h
15469,4,Duration 8h
6627,4,Duration 2h
82330,4,Duration 2h
59470,4,Duration 4h
6,4,Duration 3h
18437,4,Duration 3h
40382,4,Duration 4h
45460,4,Duration 3h
26755,4,Duration 7h
40483,4,Duration 10h-18h
43889,4,Duration 4h
39182,4,Duration 2h
43857,4,Duration 3h
40763,4,Duration 4h
15845,4,Duration 3h
17711,4,Duration 6h
40392,4,Duration 5h
28569,4,Duration 7h
71534,4,Duration 3h
27596,4,Duration 3h
24677,4,Duration 2h
57452,4,Duration 3h
26751,4,Duration 2h
71510,4,Duration 3h
24444,4,Duration 4h
15842,4,Duration 5h
80708,4,Duration 2h
11,4,Duration 2h
75313,4,Duration 3h
7,4,Duration 3h
57489,4,Duration 3h
15472,4,Duration 6h
71551,4,Duration 2h
71538,4,Duration 3h
75320,4,Duration 7h
43848,4,Duration 9h
38296,4,Duration 3h
69349,4,Duration 10h
77113,4,Duration 3h
45483,4,Duration 3h
59093,4,Duration 8h
59444,4,Duration 10h-18h
17951,4,Duration 4h
19965,4,Duration 7h
24303,4,Duration 4h
71479,4,Duration 3h
40501,4,Duration 8h
40434,4,Duration 4h
17182,4,Duration 2h
57500,4,Duration 3h
53465,4,Duration 7h
40452,4,Duration 10h
74490,4,Duration 3h
71528,4,Duration 7h
26757,4,Duration 4h
57458,4,Duration 10h-18h
54534,4,Duration 2h
59461,4,Duration 2h
56501,4,Duration 10h-18h
15838,4,Duration 10h
40440,4,Duration 3h
57000,4,Duration 8h
43794,4,Duration 2h
28103,4,Duration 3h
59087,4,Duration 4h
69167,4,Duration 4h
78447,4,Duration 4h
8482,4,Duration 4h
56504,4,Duration 5h
24825,4,Duration 8h
43894,4,Duration 4h
65747,4,Duration 5h
10808,4,Duration 10h-18h
60526,4,Duration 8h
72243,4,Duration 3h
31408,4,Duration 3h
40764,4,Duration 10h
76763,4,Duration 10h
39211,4,Duration 5h
6620,4,Duration 3h
61355,4,Duration 10h
64704,4,Duration 5h
40449,4,Duration 5h
63729,4,Duration 4h
59460,4,Duration 3h
40453,4,Duration 4h
40491,4,Duration 3h
57455,4,Duration 2h
43872,4,Duration 5h
43805,4,Duration 6h
82529,4,Duration 6h
45447,4,Duration 5h
22393,4,Duration 3h
79449,4,Duration 3h
24829,4,Duration 4h
41298,4,Duration 10h-18h
39167,4,Duration 3h
26766,4,Duration 3h
70649,4,Duration 7h
26777,4,Duration 4h
40459,4,Duration 10h-18h
7651,4,Duration 3h
60524,4,Duration 8h
60527,4,Duration 3h
43840,4,Duration 10h
80184,4,Duration 3h
75316,4,Duration 6h
43804,4,Duration 5h
61005,4,Duration 10h-18h
61264,4,Duration 6h
24685,4,Duration 10h
57357,4,Duration 5h
27625,4,Duration 5h
45489,4,Duration 5h
78450,4,Duration 6h
42160,4,Duration 3h
13176,4,Duration 5h
39179,4,Duration 3h
25635,4,Duration 3h
71504,4,Duration 7h
19956,4,Duration 4h
79444,4,Duration 10h
24374,4,Duration 7h
78455,4,Duration 3h
24831,4,Duration 10h
40396,4,Duration 4h
82210,4,Duration 5h
73918,4,Duration 3h
39373,4,Duration 2h
82197,4,Duration 3h
60509,4,Duration 3h
33841,4,Duration 2h
17768,4,Duration 6h
3851,4,Duration 4h
32818,4,Duration 3h
13170,4,Duration 6h
34686,4,Duration 4h
22411,4,Duration 10h-18h
15461,4,Duration 10h-18h
58488,4,Duration 6h
6168,4,Duration 10h-18h
72235,4,Duration 3h
71471,4,Duration 4h
27604,4,Duration 5h
43795,4,Duration 4h
7650,4,Duration 3h
27624,4,Duration 10h
26768,4,Duration 3h
78443,4,Duration 10h
67865,4,Duration 10h-18h
45478,4,Duration 3h
34698,4,Duration 3h
80796,4,Duration 5h
15457,4,Duration 5h
60514,4,Duration 9h
16523,4,Duration 10h
78955,4,Duration 2h
39184,4,Duration 8h
75311,4,Duration 3h
7660,4,Duration 10h-18h
16897,4,Duration 6h
55750,4,Duration 3h
22392,4,Duration 7h
71525,4,Duration 6h
13166,4,Duration 9h
26390,4,Duration 7h
15439,4,Duration 3h
24025,4,Duration 5h
57461,4,Duration 5h
78454,4,Duration 3h
56510,4,Duration 2h
27598,4,Duration 3h
25633,4,Duration 4h
39205,4,Duration 4h
49163,4,Duration 6h
40489,4,Duration 4h
69649,4,Duration 4h
43800,4,Duration 6h
71547,4,Duration 3h
9,4,Duration 6h
26742,4,Duration 3h
10,4,Duration 4h
19954,4,Duration 10h-18h
57495,4,Duration 10h-18h
23838,4,Duration 4h
59477,4,Duration 3h
60510,4,Duration 4h
69648,4,Duration 6h
39207,4,Duration 5h
78946,4,Duration 8h
43878,4,Duration 3h
22,4,Duration 3h
25629,4,Duration 10h
69070,4,Duration 10h
26749,4,Duration 4h
25626,4,Duration 10h-18h
43803,4,Duration 5h
26773,4,Duration 5h
57473,4,Duration 10h-18h
3785,4,Duration 4h
57480,4,Duration 2h
26783,4,Duration 3h
54529,4,Duration 10h-18h
69537,4,Duration 10h
59473,4,Duration 4h
49532,4,Duration 2h
59079,4,Duration 10h
48688,4,Duration 10h-18h
28567,4,Duration 5h
19951,4,Duration 2h
39156,4,Duration 4h
26381,4,Duration 10h
69194,4,Duration 7h
69439,4,Duration 10h-18h
17742,4,Duration 5h
42159,4,Duration 6h
54546,4,Duration 3h
75322,4,Duration 3h
82273,4,Duration 3h
40465,4,Duration 3h
40499,4,Duration 3h
7659,4,Duration 4h
43318,4,Duration 2h
63807,4,Duration 5h
40419,4,Duration 4h
19973,4,Duration 5h
40479,4,Duration 2h
22403,4,Duration 3h
54528,4,Duration 8h
21682,4,Duration 3h
43781,4,Duration 3h
0,4,Duration 10h-18h
78939,4,Duration 10h-18h
69336,4,Duration 2h
5,4,Duration 3h
26770,4,Duration 4h
15428,4,Duration 3h
61353,4,Duration 4h
40402,4,Duration 10h-18h
42171,4,Duration 6h
34702,4,Duration 5h
57497,4,Duration 5h
59472,4,Duration 3h
19975,4,Duration 3h
58521,4,Duration 3h
6632,4,Duration 9h
82359,4,Duration 4h
57462,4,Duration 4h
8462,4,Duration 5h
40441,4,Duration 5h
43784,4,Duration 3h
75332,4,Duration 10h
82189,4,Duration 3h
61266,4,Duration 10h-18h
76881,4,Duration 4h
17244,4,Duration 7h
39169,4,Duration 10h
40666,4,Duration 10h-18h
24837,4,Duration 5h
59449,4,Duration 10h
58260,4,Duration 3h
82200,4,Duration 10h-18h
38299,4,Duration 3h
56500,5,Duration 4h
24463,5,Duration 4h
13246,5,Duration 10h
72231,5,Duration 5h
43855,5,Duration 2h
68693,5,Duration 3h
26784,5,Duration 9h
40464,5,Duration 7h
40401,5,Duration 3h
54540,5,Duration 4h
57483,5,Duration 7h
40448,5,Duration 9h
70643,5,Duration 2h
38464,5,Duration 10h
24821,5,Duration 2h
19312,5,Duration 10h-18h
7,5,Duration 4h
57489,5,Duration 3h
15472,5,Duration 8h
71551,5,Duration 4h
71538,5,Duration 10h
75320,5,Duration 7h
43848,5,Duration 2h
38296,5,Duration 3h
69349,5,Duration 9h
77113,5,Duration 4h
45483,5,Duration 3h
59093,5,Duration 10h-18h
59444,5,Duration 10h-18h
17951,5,Duration 3h
19965,5,Duration 7h
24303,5,Duration 4h
71479,5,Duration 3h
40501,5,Duration 4h
40434,5,Duration 5h
17182,5,Duration 10h-18h
57500,5,Duration 10h-18h
53465,5,Duration 5h
40452,5,Duration 4h
74490,5,Duration 10h-18h
71528,5,Duration 5h
26757,5,Duration 4h
57458,5,Duration 10h
54534,5,Duration 4h
59461,5,Duration 7h
56501,5,Duration 10h
15838,5,Duration 3h
40440,5,Duration 3h
57000,5,Duration 2h
43794,5,Duration 10h-18h
28103,5,Duration 3h
59087,5,Duration 3h
69167,5,Duration 3h
78447,5,Duration 2h
8482,5,Duration 3h
56504,5,Duration 5h
24825,5,Duration 2h
43894,5,Duration 2h
65747,5,Duration 10h-18h
10808,5,Duration 2h
60526,5,Duration 3h
72243,5,Duration 2h
31408,5,Duration 9h
40764,5,Duration 10h-18h
76763,5,Duration 10h-18h
39211,5,Duration 10h-18h
6620,5,Duration 7h
61355,5,Duration 3h
64704,5,Duration 10h
40449,5,Duration 4h
63729,5,Duration 5h
59460,5,Duration 4h
40453,5,Duration 10h-18h
40491,5,Duration 3h
57455,5,Duration 10h-18h
43872,5,Duration 10h-18h
43805,5,Duration 3h
82529,5,Duration 10h-18h
45447,5,Duration 10h-18h
22393,5,Duration 5h
79449,5,Duration 10h-18h
24829,5,Duration 4h
41298,5,Duration 5h
39167,5,Duration 2h
26766,5,Duration 2h
70649,5,Duration 8h
26777,5,Duration 10h
40459,5,Duration 9h
7651,5,Duration 10h-18h
60524,5,Duration 5h
60527,5,Duration 10h
43840,5,Duration 5h
80184,5,Duration 9h
75316,5,Duration 10h
43804,5,Duration 4h
61005,5,Duration 10h-18h
61264,5,Duration 10h-18h
24685,5,Duration 10h-18h
57357,5,Duration 2h
27625,5,Duration 3h
45489,5,Duration 10h-18h
78450,5,Duration 8h
42160,5,Duration 4h
13176,5,Duration 10h
39179,5,Duration 2h
25635,5,Duration 4h
71504,5,Duration 8h
19956,5,Duration 10h-18h
79444,5,Duration 4h
24374,5,Duration 10h-18h
78455,5,Duration 2h
24831,5,Duration 3h
40396,5,Duration 10h-18h
82210,5,Duration 5h
73918,5,Duration 3h
39373,5,Duration 8h
82197,5,Duration 7h
60509,5,Duration 2h
33841,5,Duration 10h
17768,5,Duration 10h-18h
3851,5,Duration 3h
32818,5,Duration 7h
13170,5,Duration 9h
34686,5,Duration 7h
22411,5,Duration 10h
15461,5,Duration 10h
58488,5,Duration 3h
6168,5,Duration 9h
72235,5,Duration 4h
71471,5,Duration 2h
27604,5,Duration 9h
43795,5,Duration 4h
7650,5,Duration 10h-18h
27624,5,Duration 10h-18h
26768,5,Duration 7h
78443,5,Duration 9h
67865,5,Duration 10h-18h
45478,5,Duration 3h
34698,5,Duration 3h
80796,5,Duration 3h
15457,5,Duration 8h
60514,5,Duration 3h
16523,5,Duration 4h
78955,5,Duration 4h
39184,5,Duration 10h-18h
75311,5,Duration 3h
7660,5,Duration 9h
16897,5,Duration 3h
55750,5,Duration 3h
22392,5,Duration 10h-18h
71525,5,Duration 7h
13166,5,Duration 3h
26390,5,Duration 7h
15439,5,Duration 3h
24025,5,Duration 10h-18h
57461,5,Duration 10h-18h
78454,5,Duration 2h
56510,5,Duration 10h-18h
27598,5,Duration 2h
25633,5,Duration 4h
39205,5,Duration 10h-18h
49163,5,Duration 3h
40489,5,Duration 5h
69649,5,Duration 2h
43800,5,Duration 3h
45482,5,Duration 7h
71485,5,Duration 7h
40843,5,Duration 3h
71520,5,Duration 10h-18h
71483,5,Duration 4h
22389,5,Duration 3h
26744,5,Duration 10h-18h
67421,5,Duration 2h
45493,5,Duration 2h
78944,5,Duration 10h
27609,5,Duration 3h
24301,5,Duration 4h
75338,5,Duration 2h
19971,5,Duration 3h
40410,5,Duration 7h
6633,5,Duration 7h
43775,5,Duration 2h
49535,5,Duration 4h
69460,5,Duration 7h
76822,5,Duration 3h
39170,5,Duration 5h
75317,5,Duration 3h
9,5,Duration 3h
26742,5,Duration 3h
10,5,Duration 10h-18h
19954,5,Duration 3h
57495,5,Duration 8h
23838,5,Duration 5h
59477,5,Duration 4h
60510,5,Duration 3h
69648,5,Duration 3h
39207,5,Duration 10h
78946,5,Duration 3h
43878,5,Duration 5h
22,5,Duration 2h
25629,5,Duration 5h
69070,5,Duration 5h
26749,5,Duration 10h-18h
25626,5,Duration 2h
43803,5,Duration 10h-18h
26773,5,Duration 4h
57473,5,Duration 10h
3785,5,Duration 3h
57480,5,Duration 2h
26783,5,Duration 5h
54529,5,Duration 10h-18h
69537,5,Duration 4h
59473,5,Duration 3h
49532,5,Duration 5h
59079,5,Duration 4h
48688,5,Duration 3h
28567,5,Duration 3h
19951,5,Duration 9h
39156,5,Duration 8h
26381,5,Duration 8h
69194,5,Duration 3h
69439,5,Duration 7h
17742,5,Duration 10h-18h
42159,5,Duration 2h
54546,5,Duration 2h
75322,5,Duration 4h
82273,5,Duration 4h
40465,5,Duration 5h
40499,5,Duration 2h
7659,5,Duration 3h
43318,5,Duration 8h
63807,5,Duration 2h
40419,5,Duration 3h
19973,5,Duration 2h
40479,5,Duration 4h
22403,5,Duration 10h
54528,5,Duration 7h
21682,5,Duration 7h
43781,5,Duration 4h
0,5,Duration 4h
78939,5,Duration 3h
69336,5,Duration 2h
5,5,Duration 3h
26770,5,Duration 10h-18h
15428,5,Duration 3h
61353,5,Duration 7h
40402,5,Duration 5h
42171,5,Duration 3h
34702,5,Duration 2h
57497,5,Duration 8h
59472,5,Duration 5h
19975,5,Duration 2h
58521,5,Duration 9h
6632,5,Duration 3h
82359,5,Duration 7h
57462,5,Duration 7h
8462,5,Duration 3h
40441,5,Duration 3h
43784,5,Duration 10h-18h
75332,5,Duration 3h
82189,5,Duration 2h
61266,5,Duration 10h-18h
76881,5,Duration 9h
6639,5,Duration 4h
57477,5,Duration 5h
15833,5,Duration 9h
43869,5,Duration 10h
24384,5,Duration 3h
40488,5,Duration 10h
40478,5,Duration 7h
54530,5,Duration 5h
57479,5,Duration 3h
39178,5,Duration 2h
49533,5,Duration 3h
54538,5,Duration 2h
8592,5,Duration 10h
40471,5,Duration 7h
72252,5,Duration 10h-18h
57475,5,Duration 10h-18h
37160,5,Duration 10h-18h
26754,5,Duration 2h
40734,5,Duration 2h
18436,5,Duration 3h
59076,5,Duration 4h
43892,5,Duration 4h
62871,5,Duration 8h
45491,5,Duration 10h-18h
19,5,Duration 7h
78440,5,Duration 10h-18h
71503,5,Duration 9h
40635,5,Duration 9h
26747,5,Duration 3h
71473,5,Duration 3h
40666,5,Duration 2h
24837,5,Duration 10h
39209,5,Duration 3h
59481,5,Duration 5h
55743,5,Duration 3h
6169,5,Duration 3h
59088,5,Duration 7h
57476,5,Duration 3h
19979,5,Duration 3h
74089,5,Duration 10h-18h
8479,5,Duration 10h-18h
43823,5,Duration 3h
59468,5,Duration 10h
72248,5,Duration 3h
15452,5,Duration 10h-18h
5672,5,Duration 2h
19977,5,Duration 5h
43859,5,Duration 4h
43884,5,Duration 3h
40399,5,Duration 10h-18h
40406,5,Duration 10h-18h
41294,5,Duration 2h
24053,5,Duration 5h
19969,5,Duration 9h
78448,5,Duration 4h
65743,5,Duration 10h-18h
24826,5,Duration 9h
59479,5,Duration 10h-18h
43895,5,Duration 10h-18h
24307,5,Duration 8h
27603,5,Duration 10h-18h
82200,5,Duration 4h
38299,5,Duration 10h-18h
40480,5,Duration 10h-18h
78437,5,Duration 10h-18h
7644,5,Duration 10h-18h
21684,5,Duration 10h-18h
72230,5,Duration 5h
71487,5,Duration 10h
9953,5,Duration 10h
71515,5,Duration 5h
43829,5,Duration 5h
16521,5,Duration 5h
79443,5,Duration 3h
69645,5,Duration 7h
32829,5,Duration 3h
40758,5,Duration 3h
57454,5,Duration 3h
43830,5,Duration 8h
48690,5,Duration 2h
61354,5,Duration 2h
24833,5,Duration 10h-18h
67858,5,Duration 9h
38301,5,Duration 9h
10815,5,Duration 9h
13175,5,Duration 4h
45469,5,Duration 2h
49874,5,Duration 4h
72249,5,Duration 3h
81095,5,Duration 3h
15837,5,Duration 3h
45496,5,Duration 2h
71545,5,Duration 9h
43319,5,Duration 2h
15429,5,Duration 5h
39197,5,Duration 2h
16893,5,Duration 10h-18h
57485,5,Duration 10h-18h
70650,5,Duration 2h
80709,5,Duration 3h
6631,5,Duration 3h
59451,5,Duration 8h
43809,5,Duration 5h
45498,5,Duration 10h-18h
60513,5,Duration 10h
59082,5,Duration 10h-18h
6618,5,Duration 9h
6165,5,Duration 10h-18h
24732,5,Duration 4h
15467,5,Duration 2h
7653,5,Duration 3h
45487,5,Duration 3h
6636,5,Duration 5h
59090,5,Duration 5h
32830,5,Duration 4h
43863,5,Duration 6h
43776,5,Duration 3h
24590,5,Duration 3h
60523,5,Duration 3h
58244,5,Duration 10h
6643,5,Duration 3h
59458,5,Duration 2h
44610,5,Duration 10h-18h
80185,5,Duration 4h
72246,5,Duration 2h
71501,5,Duration 4h
43808,5,Duration 5h
21687,5,Duration 3h
43779,5,Duration 2h
39815,5,Duration 3h
43833,5,Duration 3h
45486,5,Duration 3h
43812,5,Duration 5h
43835,5,Duration 2h
45484,5,Duration 5h
39175,5,Duration 7h
69643,5,Duration 10h-18h
71468,5,Duration 8h
45480,5,Duration 2h
82192,5,Duration 2h
71490,5,Duration 10h-18h
57450,5,Duration 4h
19966,5,Duration 2h
84180,5,Duration 2h
76991,5,Duration 10h-18h
56503,5,Duration 10h
42162,5,Duration 2h
40415,5,Duration 9h
64952,5,Duration 9h
66588,5,Duration 8h
40447,5,Duration 3h
39199,5,Duration 5h
57457,5,Duration 2h
26383,5,Duration 4h
40386,5,Duration 10h-18h
43879,5,Duration 2h
71550,5,Duration 3h
5006,5,Duration 3h
2,5,Duration 3h
17159,5,Duration 5h
13169,5,Duration 3h
11417,5,Duration 3h
45462,5,Duration 5h
24734,5,Duration 5h
34687,5,Duration 2h
27607,5,Duration 10h-18h
71539,5,Duration 3h
8,5,Duration 3h
60512,5,Duration 10h-18h
17714,5,Duration 9h
10820,5,Duration 3h
26738,5,Duration 7h
40457,5,Duration 3h
59383,5,Duration 3h
71513,5,Duration 7h
59465,5,Duration 10h-18h
61097,5,Duration 7h
39172,5,Duration 3h
40456,5,Duration 9h
40487,5,Duration 5h
40405,5,Duration 3h
24834,5,Duration 7h
64733,5,Duration 10h
26741,5,Duration 10h-18h
8473,5,Duration 3h
43818,5,Duration 3h
57486,5,Duration 5h
26388,5,Duration 3h
15462,5,Duration 3h
72251,5,Duration 3h
76865,5,Duration 8h
26377,5,Duration 2h
7648,5,Duration 7h
67864,5,Duration 9h
71496,5,Duration 10h-18h
60531,5,Duration 3h
45463,5,Duration 3h
591,5,Duration 10h-18h
23603,5,Duration 9h
40498,5,Duration 3h
45466,5,Duration 3h
64262,5,Duration 2h
8471,5,Duration 3h
15848,5,Duration 2h
5813,5,Duration 10h
32823,5,Duration 4h
50410,5,Duration 10h-18h
67423,5,Duration 3h
39171,5,Duration 3h
71486,5,Duration 5h
70640,5,Duration 4h
39152,5,Duration 10h-18h
39187,5,Duration 7h
8461,5,Duration 3h
71548,5,Duration 2h
68992,5,Duration 5h
59483,5,Duration 10h
71537,5,Duration 3h
71519,5,Duration 3h
15831,5,Duration 4h
30408,5,Duration 3h
71517,5,Duration 3h
69532,5,Duration 10h-18h
42371,5,Duration 2h
72247,5,Duration 10h-18h
65741,5,Duration 9h
78451,5,Duration 3h
40477,5,Duration 10h
43873,5,Duration 2h
3493,5,Duration 7h
15844,5,Duration 2h
31406,5,Duration 9h
8469,5,Duration 2h
45473,5,Duration 4h
39161,5,Duration 4h
40418,5,Duration 2h
28565,5,Duration 10h-18h
60511,5,Duration 10h-18h
71482,5,Duration 7h
70645,5,Duration 5h
64440,5,Duration 3h
76932,5,Duration 7h
75330,5,Duration 3h
40422,5,Duration 10h
65744,5,Duration 5h
53466,5,Duration 7h
10813,5,Duration 4h
27614,5,Duration 3h
25636,5,Duration 3h
60530,5,Duration 3h
79440,5,Duration 10h-18h
31058,5,Duration 10h-18h
15455,5,Duration 10h-18h
15450,5,Duration 4h
15441,5,Duration 7h
15437,5,Duration 3h
43876,5,Duration 7h
57470,5,Duration 3h
40874,5,Duration 10h
59475,5,Duration 3h
7663,5,Duration 10h-18h
74255,5,Duration 10h-18h
44611,5,Duration 3h
68692,5,Duration 8h
44257,5,Duration 3h
58552,5,Duration 7h
70644,5,Duration 2h
27599,5,Duration 2h
34704,5,Duration 10h
49534,5,Duration 8h
65742,5,Duration 5h
82195,5,Duration 7h
57464,5,Duration 3h
44254,5,Duration 3h
26780,5,Duration 7h
8478,5,Duration 2h
58255,5,Duration 8h
67424,5,Duration 10h-18h
73104,5,Duration 3h
78446,5,Duration 5h
67867,5,Duration 4h
19181,5,Duration 10h
43842,5,Duration 7h
6622,5,Duration 4h
24820,5,Duration 10h-18h
42163,5,Duration 3h
5008,5,Duration 3h
15846,5,Duration 3h
71555,5,Duration 10h-18h
26779,5,Duration 10h-18h
24827,5,Duration 3h
41668,5,Duration 2h
61288,5,Duration 3h
69169,5,Duration 4h
81105,5,Duration 10h-18h
19976,5,Duration 9h
56498,5,Duration 10h-18h
81013,5,Duration 8h
40784,5,Duration 2h
82612,5,Duration 4h
9955,5,Duration 3h
70636,5,Duration 10h-18h
55747,5,Duration 9h
78457,5,Duration 2h
57478,5,Duration 3h
27615,5,Duration 2h
38549,5,Duration 7h
15834,5,Duration 7h
72232,5,Duration 2h
44256,5,Duration 2h
26786,5,Duration 5h
6642,5,Duration 10h-18h
15427,5,Duration 3h
84185,5,Duration 10h-18h
15465,5,Duration 7h
40385,5,Duration 3h
1,5,Duration 7h
22399,5,Duration 9h
7642,5,Duration 4h
70646,5,Duration 5h
78941,5,Duration 2h
59469,5,Duration 9h
8470,5,Duration 2h
7647,5,Duration 2h
18425,5,Duration 3h
27606,5,Duration 4h
43824,5,Duration 10h
19968,5,Duration 4h
71540,5,Duration 2h
24585,5,Duration 9h
58410,5,Duration 7h
22394,5,Duration 3h
6167,5,Duration 10h-18h
56509,5,Duration 7h
39195,5,Duration 3h
28566,5,Duration 3h
40446,5,Duration 5h
72239,5,Duration 3h
43849,5,Duration 3h
59454,5,Duration 10h-18h
22404,5,Duration 7h
40660,5,Duration 3h
45499,5,Duration 2h
13177,5,Duration 7h
22397,5,Duration 3h
9952,5,Duration 3h
43877,5,Duration 2h
27612,5,Duration 9h
26775,5,Duration 2h
82580,5,Duration 5h
18,5,Duration 5h
40400,5,Duration 5h
71901,5,Duration 7h
74365,5,Duration 10h-18h
43778,5,Duration 5h
72238,5,Duration 10h-18h
64734,5,Duration 2h
69642,5,Duration 4h
45479,5,Duration 3h
15835,5,Duration 5h
64544,5,Duration 5h
43832,5,Duration 3h
43780,5,Duration 10h
43883,5,Duration 9h
82188,5,Duration 4h
15459,5,Duration 4h
76875,5,Duration 5h
70634,5,Duration 5h
16180,5,Duration 4h
82196,5,Duration 10h-18h
71508,5,Duration 2h
44258,5,Duration 3h
39206,5,Duration 3h
8476,5,Duration 4h
45472,5,Duration 5h
77108,5,Duration 8h
71511,5,Duration 3h
59455,5,Duration 8h
54535,5,Duration 7h
11384,5,Duration 10h-18h
40505,5,Duration 5h
71536,5,Duration 8h
53461,5,Duration 3h
61006,5,Duration 3h
78948,5,Duration 10h-18h
64471,5,Duration 9h
60517,5,Duration 2h
27613,5,Duration 7h
55751,5,Duration 3h
78949,5,Duration 3h
24828,5,Duration 5h
72240,5,Duration 2h
8464,5,Duration 5h
19174,5,Duration 2h
69650,5,Duration 3h
72241,5,Duration 5h
